placeDcid,placeName,Date:Percent_Person_WithMentalHealthNotGood,Value:Percent_Person_WithMentalHealthNotGood,Source:Percent_Person_WithMentalHealthNotGood,Date:Percent_Person_WithPhysicalHealthNotGood,Value:Percent_Person_WithPhysicalHealthNotGood,Source:Percent_Person_WithPhysicalHealthNotGood,Date:Percent_Person_18OrMoreYears_WithPoorGeneralHealth,Value:Percent_Person_18OrMoreYears_WithPoorGeneralHealth,Source:Percent_Person_18OrMoreYears_WithPoorGeneralHealth,Date:Percent_Person_WithStroke,Value:Percent_Person_WithStroke,Source:Percent_Person_WithStroke
geoId/51071,Giles County,2022,20.4,https://www.cdc.gov/places/index.html,2022,13.7,https://www.cdc.gov/places/index.html,2022,17.2,https://www.cdc.gov/places/index.html,2022,3.1,https://www.cdc.gov/places/index.html
geoId/51073,Gloucester County,2022,18.3,https://www.cdc.gov/places/index.html,2022,12.3,https://www.cdc.gov/places/index.html,2022,15.7,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/51075,Goochland County,2022,15.8,https://www.cdc.gov/places/index.html,2022,10.2,https://www.cdc.gov/places/index.html,2022,12.3,https://www.cdc.gov/places/index.html,2022,2.5,https://www.cdc.gov/places/index.html
geoId/51077,Grayson County,2022,21.9,https://www.cdc.gov/places/index.html,2022,17.1,https://www.cdc.gov/places/index.html,2022,24.1,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/51079,Greene County,2022,19,https://www.cdc.gov/places/index.html,2022,12.9,https://www.cdc.gov/places/index.html,2022,17,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/51081,Greensville County,2022,19.3,https://www.cdc.gov/places/index.html,2022,15.2,https://www.cdc.gov/places/index.html,2022,24,https://www.cdc.gov/places/index.html,2022,4.6,https://www.cdc.gov/places/index.html
geoId/51083,Halifax County,2022,20.3,https://www.cdc.gov/places/index.html,2022,15.3,https://www.cdc.gov/places/index.html,2022,22.1,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/51085,Hanover County,2022,18.3,https://www.cdc.gov/places/index.html,2022,11.5,https://www.cdc.gov/places/index.html,2022,14.4,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/51087,Henrico County,2022,16.5,https://www.cdc.gov/places/index.html,2022,11.2,https://www.cdc.gov/places/index.html,2022,15.4,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/51089,Henry County,2022,22.3,https://www.cdc.gov/places/index.html,2022,16.6,https://www.cdc.gov/places/index.html,2022,24.9,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/51091,Highland County,2022,17.9,https://www.cdc.gov/places/index.html,2022,11.8,https://www.cdc.gov/places/index.html,2022,14.9,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/51093,Isle of Wight County,2022,18,https://www.cdc.gov/places/index.html,2022,12,https://www.cdc.gov/places/index.html,2022,16.5,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/51095,James City County,2022,15.2,https://www.cdc.gov/places/index.html,2022,10.3,https://www.cdc.gov/places/index.html,2022,13.2,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/51097,King and Queen County,2022,20.5,https://www.cdc.gov/places/index.html,2022,15,https://www.cdc.gov/places/index.html,2022,21.2,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/51099,King George County,2022,17.5,https://www.cdc.gov/places/index.html,2022,11.8,https://www.cdc.gov/places/index.html,2022,15.8,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/51101,King William County,2022,18.7,https://www.cdc.gov/places/index.html,2022,13.2,https://www.cdc.gov/places/index.html,2022,17.6,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/51103,Lancaster County,2022,18.8,https://www.cdc.gov/places/index.html,2022,13,https://www.cdc.gov/places/index.html,2022,17.7,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/51105,Lee County,2022,21,https://www.cdc.gov/places/index.html,2022,16.2,https://www.cdc.gov/places/index.html,2022,21.6,https://www.cdc.gov/places/index.html,2022,4.1,https://www.cdc.gov/places/index.html
geoId/51107,Loudoun County,2022,13.6,https://www.cdc.gov/places/index.html,2022,9,https://www.cdc.gov/places/index.html,2022,11.6,https://www.cdc.gov/places/index.html,2022,2.2,https://www.cdc.gov/places/index.html
geoId/51109,Louisa County,2022,18.5,https://www.cdc.gov/places/index.html,2022,12.1,https://www.cdc.gov/places/index.html,2022,16.1,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/51111,Lunenburg County,2022,20.2,https://www.cdc.gov/places/index.html,2022,15.3,https://www.cdc.gov/places/index.html,2022,22.5,https://www.cdc.gov/places/index.html,2022,4.3,https://www.cdc.gov/places/index.html
geoId/51113,Madison County,2022,18.6,https://www.cdc.gov/places/index.html,2022,12.8,https://www.cdc.gov/places/index.html,2022,16.6,https://www.cdc.gov/places/index.html,2022,3.2,https://www.cdc.gov/places/index.html
geoId/51115,Mathews County,2022,17.2,https://www.cdc.gov/places/index.html,2022,11.4,https://www.cdc.gov/places/index.html,2022,14.1,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/51117,Mecklenburg County,2022,20.1,https://www.cdc.gov/places/index.html,2022,14.6,https://www.cdc.gov/places/index.html,2022,21,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/51119,Middlesex County,2022,19.6,https://www.cdc.gov/places/index.html,2022,13.3,https://www.cdc.gov/places/index.html,2022,17.6,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/51121,Montgomery County,2022,18.6,https://www.cdc.gov/places/index.html,2022,13.1,https://www.cdc.gov/places/index.html,2022,16.8,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/51125,Nelson County,2022,18.3,https://www.cdc.gov/places/index.html,2022,12.4,https://www.cdc.gov/places/index.html,2022,16.5,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/51127,New Kent County,2022,16.2,https://www.cdc.gov/places/index.html,2022,10.4,https://www.cdc.gov/places/index.html,2022,12.8,https://www.cdc.gov/places/index.html,2022,2.6,https://www.cdc.gov/places/index.html
geoId/51131,Northampton County,2022,18.8,https://www.cdc.gov/places/index.html,2022,13.5,https://www.cdc.gov/places/index.html,2022,19.5,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/51133,Northumberland County,2022,18.6,https://www.cdc.gov/places/index.html,2022,13,https://www.cdc.gov/places/index.html,2022,18.2,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/51135,Nottoway County,2022,20.9,https://www.cdc.gov/places/index.html,2022,15.9,https://www.cdc.gov/places/index.html,2022,23.9,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/51137,Orange County,2022,19.1,https://www.cdc.gov/places/index.html,2022,13,https://www.cdc.gov/places/index.html,2022,17.5,https://www.cdc.gov/places/index.html,2022,3.1,https://www.cdc.gov/places/index.html
geoId/51139,Page County,2022,19.7,https://www.cdc.gov/places/index.html,2022,14,https://www.cdc.gov/places/index.html,2022,18.3,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/51141,Patrick County,2022,20.5,https://www.cdc.gov/places/index.html,2022,15.1,https://www.cdc.gov/places/index.html,2022,19.9,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
geoId/51143,Pittsylvania County,2022,22.1,https://www.cdc.gov/places/index.html,2022,15.9,https://www.cdc.gov/places/index.html,2022,23.4,https://www.cdc.gov/places/index.html,2022,4,https://www.cdc.gov/places/index.html
geoId/51145,Powhatan County,2022,16.4,https://www.cdc.gov/places/index.html,2022,10.9,https://www.cdc.gov/places/index.html,2022,13.2,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/51147,Prince Edward County,2022,20.2,https://www.cdc.gov/places/index.html,2022,14.5,https://www.cdc.gov/places/index.html,2022,21.2,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/51149,Prince George County,2022,19,https://www.cdc.gov/places/index.html,2022,13.9,https://www.cdc.gov/places/index.html,2022,20.9,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/51153,Prince William County,2022,16,https://www.cdc.gov/places/index.html,2022,11.1,https://www.cdc.gov/places/index.html,2022,15.7,https://www.cdc.gov/places/index.html,2022,2.8,https://www.cdc.gov/places/index.html
geoId/51155,Pulaski County,2022,19.9,https://www.cdc.gov/places/index.html,2022,13.5,https://www.cdc.gov/places/index.html,2022,17.7,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/51157,Rappahannock County,2022,19.9,https://www.cdc.gov/places/index.html,2022,13.4,https://www.cdc.gov/places/index.html,2022,17.7,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/51159,Richmond County,2022,20.5,https://www.cdc.gov/places/index.html,2022,16.6,https://www.cdc.gov/places/index.html,2022,25.5,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/51161,Roanoke County,2022,17,https://www.cdc.gov/places/index.html,2022,11.9,https://www.cdc.gov/places/index.html,2022,15.1,https://www.cdc.gov/places/index.html,2022,2.7,https://www.cdc.gov/places/index.html
geoId/51163,Rockbridge County,2022,19.8,https://www.cdc.gov/places/index.html,2022,13.7,https://www.cdc.gov/places/index.html,2022,18,https://www.cdc.gov/places/index.html,2022,3.1,https://www.cdc.gov/places/index.html
geoId/51165,Rockingham County,2022,18.7,https://www.cdc.gov/places/index.html,2022,12.6,https://www.cdc.gov/places/index.html,2022,16.7,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/51167,Russell County,2022,21.6,https://www.cdc.gov/places/index.html,2022,16.4,https://www.cdc.gov/places/index.html,2022,22.7,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/51169,Scott County,2022,21.7,https://www.cdc.gov/places/index.html,2022,15.8,https://www.cdc.gov/places/index.html,2022,20.6,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/51171,Shenandoah County,2022,19.3,https://www.cdc.gov/places/index.html,2022,13.8,https://www.cdc.gov/places/index.html,2022,18.5,https://www.cdc.gov/places/index.html,2022,3.4,https://www.cdc.gov/places/index.html
geoId/51173,Smyth County,2022,22.6,https://www.cdc.gov/places/index.html,2022,17,https://www.cdc.gov/places/index.html,2022,23.6,https://www.cdc.gov/places/index.html,2022,4,https://www.cdc.gov/places/index.html
geoId/51175,Southampton County,2022,18.3,https://www.cdc.gov/places/index.html,2022,12.5,https://www.cdc.gov/places/index.html,2022,16.9,https://www.cdc.gov/places/index.html,2022,3.4,https://www.cdc.gov/places/index.html
geoId/51177,Spotsylvania County,2022,17.6,https://www.cdc.gov/places/index.html,2022,11.7,https://www.cdc.gov/places/index.html,2022,15.4,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/51179,Stafford County,2022,16.6,https://www.cdc.gov/places/index.html,2022,10.8,https://www.cdc.gov/places/index.html,2022,14.6,https://www.cdc.gov/places/index.html,2022,2.6,https://www.cdc.gov/places/index.html
geoId/51181,Surry County,2022,19.3,https://www.cdc.gov/places/index.html,2022,13.7,https://www.cdc.gov/places/index.html,2022,20.1,https://www.cdc.gov/places/index.html,2022,3.7,https://www.cdc.gov/places/index.html
geoId/51183,Sussex County,2022,18.6,https://www.cdc.gov/places/index.html,2022,14.4,https://www.cdc.gov/places/index.html,2022,22.4,https://www.cdc.gov/places/index.html,2022,4.2,https://www.cdc.gov/places/index.html
geoId/51185,Tazewell County,2022,20.1,https://www.cdc.gov/places/index.html,2022,14.8,https://www.cdc.gov/places/index.html,2022,19.7,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/51187,Warren County,2022,19.5,https://www.cdc.gov/places/index.html,2022,13.9,https://www.cdc.gov/places/index.html,2022,18.5,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/51191,Washington County,2022,19.9,https://www.cdc.gov/places/index.html,2022,14.1,https://www.cdc.gov/places/index.html,2022,18.4,https://www.cdc.gov/places/index.html,2022,3.4,https://www.cdc.gov/places/index.html
geoId/51193,Westmoreland County,2022,19.4,https://www.cdc.gov/places/index.html,2022,15.2,https://www.cdc.gov/places/index.html,2022,21.8,https://www.cdc.gov/places/index.html,2022,4.1,https://www.cdc.gov/places/index.html
geoId/51195,Wise County,2022,21.3,https://www.cdc.gov/places/index.html,2022,15.9,https://www.cdc.gov/places/index.html,2022,22.2,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/51197,Wythe County,2022,19.3,https://www.cdc.gov/places/index.html,2022,13.1,https://www.cdc.gov/places/index.html,2022,16.2,https://www.cdc.gov/places/index.html,2022,3.1,https://www.cdc.gov/places/index.html
geoId/51199,York County,2022,16.4,https://www.cdc.gov/places/index.html,2022,10.4,https://www.cdc.gov/places/index.html,2022,13.3,https://www.cdc.gov/places/index.html,2022,2.5,https://www.cdc.gov/places/index.html
geoId/51510,Alexandria,2022,14.5,https://www.cdc.gov/places/index.html,2022,9.3,https://www.cdc.gov/places/index.html,2022,12.2,https://www.cdc.gov/places/index.html,2022,2.4,https://www.cdc.gov/places/index.html
geoId/51520,Bristol,2022,20.5,https://www.cdc.gov/places/index.html,2022,15.3,https://www.cdc.gov/places/index.html,2022,21.2,https://www.cdc.gov/places/index.html,2022,3.9,https://www.cdc.gov/places/index.html
geoId/51530,Buena Vista,2022,22.3,https://www.cdc.gov/places/index.html,2022,16.4,https://www.cdc.gov/places/index.html,2022,22.6,https://www.cdc.gov/places/index.html,2022,4,https://www.cdc.gov/places/index.html
geoId/51540,Charlottesville,2022,18.9,https://www.cdc.gov/places/index.html,2022,13.9,https://www.cdc.gov/places/index.html,2022,18.6,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/51550,Chesapeake,2022,18,https://www.cdc.gov/places/index.html,2022,12.3,https://www.cdc.gov/places/index.html,2022,16.4,https://www.cdc.gov/places/index.html,2022,3.1,https://www.cdc.gov/places/index.html
geoId/51570,Colonial Heights,2022,18.7,https://www.cdc.gov/places/index.html,2022,12.6,https://www.cdc.gov/places/index.html,2022,16.7,https://www.cdc.gov/places/index.html,2022,3,https://www.cdc.gov/places/index.html
geoId/51580,Covington,2022,20.9,https://www.cdc.gov/places/index.html,2022,14.4,https://www.cdc.gov/places/index.html,2022,19.4,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/51590,Danville,2022,22.1,https://www.cdc.gov/places/index.html,2022,16.9,https://www.cdc.gov/places/index.html,2022,26.5,https://www.cdc.gov/places/index.html,2022,5,https://www.cdc.gov/places/index.html
geoId/51595,Emporia,2022,22.2,https://www.cdc.gov/places/index.html,2022,17.2,https://www.cdc.gov/places/index.html,2022,28.1,https://www.cdc.gov/places/index.html,2022,5,https://www.cdc.gov/places/index.html
geoId/51600,Fairfax,2022,15.2,https://www.cdc.gov/places/index.html,2022,10.5,https://www.cdc.gov/places/index.html,2022,14.5,https://www.cdc.gov/places/index.html,2022,2.5,https://www.cdc.gov/places/index.html
geoId/51610,Falls Church,2022,13.7,https://www.cdc.gov/places/index.html,2022,8.4,https://www.cdc.gov/places/index.html,2022,9.7,https://www.cdc.gov/places/index.html,2022,2,https://www.cdc.gov/places/index.html
geoId/51620,Franklin,2022,20.4,https://www.cdc.gov/places/index.html,2022,15,https://www.cdc.gov/places/index.html,2022,23.1,https://www.cdc.gov/places/index.html,2022,4.4,https://www.cdc.gov/places/index.html
geoId/51630,Fredericksburg,2022,18.8,https://www.cdc.gov/places/index.html,2022,13.4,https://www.cdc.gov/places/index.html,2022,18.6,https://www.cdc.gov/places/index.html,2022,3.5,https://www.cdc.gov/places/index.html
geoId/51640,Galax,2022,21.7,https://www.cdc.gov/places/index.html,2022,17.4,https://www.cdc.gov/places/index.html,2022,24.9,https://www.cdc.gov/places/index.html,2022,4.3,https://www.cdc.gov/places/index.html
geoId/51650,Hampton,2022,18.3,https://www.cdc.gov/places/index.html,2022,12.7,https://www.cdc.gov/places/index.html,2022,18.3,https://www.cdc.gov/places/index.html,2022,3.6,https://www.cdc.gov/places/index.html
geoId/51660,Harrisonburg,2022,20,https://www.cdc.gov/places/index.html,2022,15.6,https://www.cdc.gov/places/index.html,2022,22.4,https://www.cdc.gov/places/index.html,2022,3.8,https://www.cdc.gov/places/index.html
geoId/51670,Hopewell,2022,22.6,https://www.cdc.gov/places/index.html,2022,17.4,https://www.cdc.gov/places/index.html,2022,26.6,https://www.cdc.gov/places/index.html,2022,4.7,https://www.cdc.gov/places/index.html
geoId/51678,Lexington,2022,16.9,https://www.cdc.gov/places/index.html,2022,11.5,https://www.cdc.gov/places/index.html,2022,14.5,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
geoId/51680,Lynchburg,2022,18,https://www.cdc.gov/places/index.html,2022,12.4,https://www.cdc.gov/places/index.html,2022,16.7,https://www.cdc.gov/places/index.html,2022,3.3,https://www.cdc.gov/places/index.html
geoId/51683,Manassas,2022,16.1,https://www.cdc.gov/places/index.html,2022,11.8,https://www.cdc.gov/places/index.html,2022,16.9,https://www.cdc.gov/places/index.html,2022,2.9,https://www.cdc.gov/places/index.html
