placeDcid,placeName,Date:Monthly_Median_GrossRent_HousingUnit,Value:Monthly_Median_GrossRent_HousingUnit,Source:Monthly_Median_GrossRent_HousingUnit
geoId/51139,Page County,2022,845,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51141,Patrick County,2022,668,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51143,Pittsylvania County,2022,831,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51145,Powhatan County,2022,1170,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51147,Prince Edward County,2022,909,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51149,Prince George County,2022,1519,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51153,Prince William County,2022,1907,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51155,Pulaski County,2022,806,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51157,Rappahannock County,2022,1179,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51159,Richmond County,2022,915,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51161,Roanoke County,2022,1116,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51163,Rockbridge County,2022,925,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51165,Rockingham County,2022,1078,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51167,Russell County,2022,668,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51169,Scott County,2022,621,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51171,Shenandoah County,2022,950,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51173,Smyth County,2022,691,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51175,Southampton County,2022,881,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51177,Spotsylvania County,2022,1677,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51179,Stafford County,2022,1828,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51181,Surry County,2022,888,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51183,Sussex County,2022,927,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51185,Tazewell County,2022,733,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51187,Warren County,2022,1175,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51191,Washington County,2022,796,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51193,Westmoreland County,2022,985,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51195,Wise County,2022,715,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51197,Wythe County,2022,668,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51199,York County,2022,1701,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51510,Alexandria,2022,1983,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51520,Bristol,2022,784,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51530,Buena Vista,2022,953,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51540,Charlottesville,2022,1357,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51550,Chesapeake,2022,1446,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51570,Colonial Heights,2022,1123,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51580,Covington,2022,718,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51590,Danville,2022,770,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51595,Emporia,2022,960,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51600,Fairfax,2022,1972,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51610,Falls Church,2022,2074,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51620,Franklin,2022,925,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51630,Fredericksburg,2022,1462,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51640,Galax,2022,660,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51650,Hampton,2022,1255,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51660,Harrisonburg,2022,1060,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51670,Hopewell,2022,1033,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51678,Lexington,2022,1000,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51680,Lynchburg,2022,972,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51683,Manassas,2022,1784,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51685,Manassas Park,2022,2073,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51690,Martinsville,2022,736,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51700,Newport News,2022,1209,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51710,Norfolk,2022,1188,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51720,Norton,2022,613,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51730,Petersburg,2022,1082,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51735,Poquoson,2022,1584,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51740,Portsmouth,2022,1225,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51750,Radford,2022,967,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51760,Richmond,2022,1227,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51770,Roanoke,2022,917,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51775,Salem,2022,1053,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51790,Staunton,2022,984,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51800,Suffolk,2022,1376,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51810,Virginia Beach,2022,1568,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51820,Waynesboro,2022,909,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51830,Williamsburg,2022,1274,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/51840,Winchester,2022,1230,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53001,Adams County,2022,902,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53003,Asotin County,2022,941,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53005,Benton County,2022,1166,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53007,Chelan County,2022,1142,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53009,Clallam County,2022,1093,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53011,Clark County,2022,1572,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53013,Columbia County,2022,847,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53015,Cowlitz County,2022,1090,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53017,Douglas County,2022,1181,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53019,Ferry County,2022,690,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53021,Franklin County,2022,1124,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53023,Garfield County,2022,725,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53025,Grant County,2022,979,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53027,Grays Harbor County,2022,943,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53029,Island County,2022,1517,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53031,Jefferson County,2022,1169,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53033,King County,2022,1950,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53035,Kitsap County,2022,1635,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53037,Kittitas County,2022,1152,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53039,Klickitat County,2022,986,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53041,Lewis County,2022,1016,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53043,Lincoln County,2022,839,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53045,Mason County,2022,1137,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53047,Okanogan County,2022,862,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53049,Pacific County,2022,955,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53051,Pend Oreille County,2022,793,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53053,Pierce County,2022,1604,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53055,San Juan County,2022,1279,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53057,Skagit County,2022,1350,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53059,Skamania County,2022,1019,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53061,Snohomish County,2022,1794,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53063,Spokane County,2022,1123,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53065,Stevens County,2022,827,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53067,Thurston County,2022,1499,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53069,Wahkiakum County,2022,1110,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53071,Walla Walla County,2022,1044,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53073,Whatcom County,2022,1370,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53075,Whitman County,2022,959,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/53077,Yakima County,2022,1010,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54001,Barbour County,2022,665,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54003,Berkeley County,2022,1154,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54005,Boone County,2022,735,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54007,Braxton County,2022,595,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54009,Brooke County,2022,591,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54011,Cabell County,2022,857,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54013,Calhoun County,2022,494,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54015,Clay County,2022,582,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54017,Doddridge County,2022,556,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54019,Fayette County,2022,734,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54021,Gilmer County,2022,670,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54023,Grant County,2022,648,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54025,Greenbrier County,2022,790,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54027,Hampshire County,2022,749,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54029,Hancock County,2022,731,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54031,Hardy County,2022,832,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54033,Harrison County,2022,836,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54035,Jackson County,2022,700,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54037,Jefferson County,2022,1073,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54039,Kanawha County,2022,868,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54041,Lewis County,2022,726,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54043,Lincoln County,2022,734,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54045,Logan County,2022,737,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54047,McDowell County,2022,601,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54049,Marion County,2022,870,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54051,Marshall County,2022,788,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54053,Mason County,2022,651,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54055,Mercer County,2022,777,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54057,Mineral County,2022,713,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54059,Mingo County,2022,560,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54061,Monongalia County,2022,929,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54063,Monroe County,2022,658,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54065,Morgan County,2022,742,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54067,Nicholas County,2022,664,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54069,Ohio County,2022,773,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54071,Pendleton County,2022,666,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54073,Pleasants County,2022,640,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54075,Pocahontas County,2022,678,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54077,Preston County,2022,738,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54079,Putnam County,2022,1007,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54081,Raleigh County,2022,819,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54083,Randolph County,2022,766,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54085,Ritchie County,2022,657,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54087,Roane County,2022,605,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54089,Summers County,2022,842,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54091,Taylor County,2022,702,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54093,Tucker County,2022,783,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54095,Tyler County,2022,642,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54097,Upshur County,2022,744,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54099,Wayne County,2022,865,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54101,Webster County,2022,678,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54103,Wetzel County,2022,701,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54105,Wirt County,2022,490,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54107,Wood County,2022,780,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/54109,Wyoming County,2022,677,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55001,Adams County,2022,719,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55003,Ashland County,2022,658,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55005,Barron County,2022,814,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55007,Bayfield County,2022,828,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55009,Brown County,2022,935,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55011,Buffalo County,2022,808,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55013,Burnett County,2022,767,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55015,Calumet County,2022,948,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55017,Chippewa County,2022,918,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55019,Clark County,2022,756,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55021,Columbia County,2022,911,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55023,Crawford County,2022,781,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55025,Dane County,2022,1268,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55027,Dodge County,2022,929,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55029,Door County,2022,949,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55031,Douglas County,2022,833,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55033,Dunn County,2022,908,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55035,Eau Claire County,2022,929,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55037,Florence County,2022,571,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55039,Fond du Lac County,2022,892,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55041,Forest County,2022,593,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55043,Grant County,2022,795,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55045,Green County,2022,820,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55047,Green Lake County,2022,781,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55049,Iowa County,2022,911,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55051,Iron County,2022,632,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55053,Jackson County,2022,749,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55055,Jefferson County,2022,981,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55057,Juneau County,2022,820,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55059,Kenosha County,2022,1110,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55061,Kewaunee County,2022,831,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55063,La Crosse County,2022,984,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55065,Lafayette County,2022,796,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55067,Langlade County,2022,715,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55069,Lincoln County,2022,706,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55071,Manitowoc County,2022,747,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55073,Marathon County,2022,898,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55075,Marinette County,2022,731,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55077,Marquette County,2022,773,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55078,Menominee County,2022,635,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55079,Milwaukee County,2022,1012,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55081,Monroe County,2022,919,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55083,Oconto County,2022,775,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55085,Oneida County,2022,876,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55087,Outagamie County,2022,941,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55089,Ozaukee County,2022,1103,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55091,Pepin County,2022,778,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55093,Pierce County,2022,999,https://data.census.gov/table/ACSDT5Y2022.B25031
geoId/55095,Polk County,2022,922,https://data.census.gov/table/ACSDT5Y2022.B25031
