placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person
geoId/51095,James City County,2022,81483,https://www2.census.gov/programs-surveys/popest/tables
geoId/51097,King and Queen County,2022,6714,https://www2.census.gov/programs-surveys/popest/tables
geoId/51099,King George County,2022,27918,https://www2.census.gov/programs-surveys/popest/tables
geoId/51101,King William County,2022,18529,https://www2.census.gov/programs-surveys/popest/tables
geoId/51103,Lancaster County,2022,10806,https://www2.census.gov/programs-surveys/popest/tables
geoId/51105,Lee County,2022,21847,https://www2.census.gov/programs-surveys/popest/tables
geoId/51107,Loudoun County,2022,432792,https://www2.census.gov/programs-surveys/popest/tables
geoId/51109,Louisa County,2022,40030,https://www2.census.gov/programs-surveys/popest/tables
geoId/51111,Lunenburg County,2022,12002,https://www2.census.gov/programs-surveys/popest/tables
geoId/51113,Madison County,2022,14008,https://www2.census.gov/programs-surveys/popest/tables
geoId/51115,Mathews County,2022,8450,https://www2.census.gov/programs-surveys/popest/tables
geoId/51117,Mecklenburg County,2022,30527,https://www2.census.gov/programs-surveys/popest/tables
geoId/51119,Middlesex County,2022,10952,https://www2.census.gov/programs-surveys/popest/tables
geoId/51121,Montgomery County,2022,98826,https://www2.census.gov/programs-surveys/popest/tables
geoId/51125,Nelson County,2022,14747,https://www2.census.gov/programs-surveys/popest/tables
geoId/51127,New Kent County,2022,24952,https://www2.census.gov/programs-surveys/popest/tables
geoId/51131,Northampton County,2022,11978,https://www2.census.gov/programs-surveys/popest/tables
geoId/51133,Northumberland County,2022,12278,https://www2.census.gov/programs-surveys/popest/tables
geoId/51135,Nottoway County,2022,15555,https://www2.census.gov/programs-surveys/popest/tables
geoId/51137,Orange County,2022,38055,https://www2.census.gov/programs-surveys/popest/tables
geoId/51139,Page County,2022,23777,https://www2.census.gov/programs-surveys/popest/tables
geoId/51141,Patrick County,2022,17601,https://www2.census.gov/programs-surveys/popest/tables
geoId/51143,Pittsylvania County,2022,59824,https://www2.census.gov/programs-surveys/popest/tables
geoId/51145,Powhatan County,2022,31585,https://www2.census.gov/programs-surveys/popest/tables
geoId/51147,Prince Edward County,2022,21899,https://www2.census.gov/programs-surveys/popest/tables
geoId/51149,Prince George County,2022,43021,https://www2.census.gov/programs-surveys/popest/tables
geoId/51153,Prince William County,2022,487012,https://www2.census.gov/programs-surveys/popest/tables
geoId/51155,Pulaski County,2022,33683,https://www2.census.gov/programs-surveys/popest/tables
geoId/51157,Rappahannock County,2022,7453,https://www2.census.gov/programs-surveys/popest/tables
geoId/51159,Richmond County,2022,9126,https://www2.census.gov/programs-surveys/popest/tables
geoId/51161,Roanoke County,2022,96756,https://www2.census.gov/programs-surveys/popest/tables
geoId/51163,Rockbridge County,2022,22568,https://www2.census.gov/programs-surveys/popest/tables
geoId/51165,Rockingham County,2022,85414,https://www2.census.gov/programs-surveys/popest/tables
geoId/51167,Russell County,2022,25437,https://www2.census.gov/programs-surveys/popest/tables
geoId/51169,Scott County,2022,21480,https://www2.census.gov/programs-surveys/popest/tables
geoId/51171,Shenandoah County,2022,44936,https://www2.census.gov/programs-surveys/popest/tables
geoId/51173,Smyth County,2022,29408,https://www2.census.gov/programs-surveys/popest/tables
geoId/51175,Southampton County,2022,17899,https://www2.census.gov/programs-surveys/popest/tables
geoId/51177,Spotsylvania County,2022,146828,https://www2.census.gov/programs-surveys/popest/tables
geoId/51179,Stafford County,2022,163169,https://www2.census.gov/programs-surveys/popest/tables
geoId/51181,Surry County,2022,6527,https://www2.census.gov/programs-surveys/popest/tables
geoId/51183,Sussex County,2022,10640,https://www2.census.gov/programs-surveys/popest/tables
geoId/51185,Tazewell County,2022,39563,https://www2.census.gov/programs-surveys/popest/tables
geoId/51187,Warren County,2022,41404,https://www2.census.gov/programs-surveys/popest/tables
geoId/51191,Washington County,2022,53855,https://www2.census.gov/programs-surveys/popest/tables
geoId/51193,Westmoreland County,2022,18765,https://www2.census.gov/programs-surveys/popest/tables
geoId/51195,Wise County,2022,35327,https://www2.census.gov/programs-surveys/popest/tables
geoId/51197,Wythe County,2022,28115,https://www2.census.gov/programs-surveys/popest/tables
geoId/51199,York County,2022,71164,https://www2.census.gov/programs-surveys/popest/tables
geoId/51510,Alexandria,2022,155045,https://www2.census.gov/programs-surveys/popest/tables
geoId/51520,Bristol,2022,16940,https://www2.census.gov/programs-surveys/popest/tables
geoId/51530,Buena Vista,2022,6569,https://www2.census.gov/programs-surveys/popest/tables
geoId/51540,Charlottesville,2022,45272,https://www2.census.gov/programs-surveys/popest/tables
geoId/51550,Chesapeake,2022,252459,https://www2.census.gov/programs-surveys/popest/tables
geoId/51570,Colonial Heights,2022,18278,https://www2.census.gov/programs-surveys/popest/tables
geoId/51580,Covington,2022,5633,https://www2.census.gov/programs-surveys/popest/tables
geoId/51590,Danville,2022,42017,https://www2.census.gov/programs-surveys/popest/tables
geoId/51595,Emporia,2022,5533,https://www2.census.gov/programs-surveys/popest/tables
geoId/51600,Fairfax,2022,24752,https://www2.census.gov/programs-surveys/popest/tables
geoId/51610,Falls Church,2022,14489,https://www2.census.gov/programs-surveys/popest/tables
geoId/51620,Franklin,2022,8274,https://www2.census.gov/programs-surveys/popest/tables
geoId/51630,Fredericksburg,2022,28648,https://www2.census.gov/programs-surveys/popest/tables
geoId/51640,Galax,2022,6702,https://www2.census.gov/programs-surveys/popest/tables
geoId/51650,Hampton,2022,137858,https://www2.census.gov/programs-surveys/popest/tables
geoId/51660,Harrisonburg,2022,51150,https://www2.census.gov/programs-surveys/popest/tables
geoId/51670,Hopewell,2022,22790,https://www2.census.gov/programs-surveys/popest/tables
geoId/51678,Lexington,2022,7506,https://www2.census.gov/programs-surveys/popest/tables
geoId/51680,Lynchburg,2022,79228,https://www2.census.gov/programs-surveys/popest/tables
geoId/51683,Manassas,2022,42673,https://www2.census.gov/programs-surveys/popest/tables
geoId/51685,Manassas Park,2022,16693,https://www2.census.gov/programs-surveys/popest/tables
geoId/51690,Martinsville,2022,13697,https://www2.census.gov/programs-surveys/popest/tables
geoId/51700,Newport News,2022,183980,https://www2.census.gov/programs-surveys/popest/tables
geoId/51710,Norfolk,2022,232558,https://www2.census.gov/programs-surveys/popest/tables
geoId/51720,Norton,2022,3589,https://www2.census.gov/programs-surveys/popest/tables
geoId/51730,Petersburg,2022,33462,https://www2.census.gov/programs-surveys/popest/tables
geoId/51735,Poquoson,2022,12624,https://www2.census.gov/programs-surveys/popest/tables
geoId/51740,Portsmouth,2022,96954,https://www2.census.gov/programs-surveys/popest/tables
geoId/51750,Radford,2022,16719,https://www2.census.gov/programs-surveys/popest/tables
geoId/51760,Richmond,2022,228367,https://www2.census.gov/programs-surveys/popest/tables
geoId/51770,Roanoke,2022,97657,https://www2.census.gov/programs-surveys/popest/tables
geoId/51775,Salem,2022,25700,https://www2.census.gov/programs-surveys/popest/tables
geoId/51790,Staunton,2022,25940,https://www2.census.gov/programs-surveys/popest/tables
geoId/51800,Suffolk,2022,98426,https://www2.census.gov/programs-surveys/popest/tables
geoId/51810,Virginia Beach,2022,455069,https://www2.census.gov/programs-surveys/popest/tables
geoId/51820,Waynesboro,2022,22799,https://www2.census.gov/programs-surveys/popest/tables
geoId/51830,Williamsburg,2022,15685,https://www2.census.gov/programs-surveys/popest/tables
geoId/51840,Winchester,2022,27861,https://www2.census.gov/programs-surveys/popest/tables
geoId/53001,Adams County,2022,20898,https://www2.census.gov/programs-surveys/popest/tables
geoId/53003,Asotin County,2022,22536,https://www2.census.gov/programs-surveys/popest/tables
geoId/53005,Benton County,2022,212829,https://www2.census.gov/programs-surveys/popest/tables
geoId/53007,Chelan County,2022,80038,https://www2.census.gov/programs-surveys/popest/tables
geoId/53009,Clallam County,2022,77684,https://www2.census.gov/programs-surveys/popest/tables
geoId/53011,Clark County,2022,516737,https://www2.census.gov/programs-surveys/popest/tables
geoId/53013,Columbia County,2022,4026,https://www2.census.gov/programs-surveys/popest/tables
geoId/53015,Cowlitz County,2022,112064,https://www2.census.gov/programs-surveys/popest/tables
geoId/53017,Douglas County,2022,44223,https://www2.census.gov/programs-surveys/popest/tables
geoId/53019,Ferry County,2022,7468,https://www2.census.gov/programs-surveys/popest/tables
geoId/53021,Franklin County,2022,98582,https://www2.census.gov/programs-surveys/popest/tables
geoId/53023,Garfield County,2022,2357,https://www2.census.gov/programs-surveys/popest/tables
geoId/53025,Grant County,2022,101580,https://www2.census.gov/programs-surveys/popest/tables
geoId/53027,Grays Harbor County,2022,77041,https://www2.census.gov/programs-surveys/popest/tables
geoId/53029,Island County,2022,86682,https://www2.census.gov/programs-surveys/popest/tables
geoId/53031,Jefferson County,2022,33570,https://www2.census.gov/programs-surveys/popest/tables
geoId/53033,King County,2022,2265311,https://www2.census.gov/programs-surveys/popest/tables
geoId/53035,Kitsap County,2022,277813,https://www2.census.gov/programs-surveys/popest/tables
geoId/53037,Kittitas County,2022,45122,https://www2.census.gov/programs-surveys/popest/tables
geoId/53039,Klickitat County,2022,23303,https://www2.census.gov/programs-surveys/popest/tables
geoId/53041,Lewis County,2022,85357,https://www2.census.gov/programs-surveys/popest/tables
geoId/53043,Lincoln County,2022,11613,https://www2.census.gov/programs-surveys/popest/tables
geoId/53045,Mason County,2022,68171,https://www2.census.gov/programs-surveys/popest/tables
geoId/53047,Okanogan County,2022,43460,https://www2.census.gov/programs-surveys/popest/tables
geoId/53049,Pacific County,2022,24095,https://www2.census.gov/programs-surveys/popest/tables
geoId/53051,Pend Oreille County,2022,14138,https://www2.census.gov/programs-surveys/popest/tables
geoId/53053,Pierce County,2022,926479,https://www2.census.gov/programs-surveys/popest/tables
geoId/53055,San Juan County,2022,18672,https://www2.census.gov/programs-surveys/popest/tables
geoId/53057,Skagit County,2022,131322,https://www2.census.gov/programs-surveys/popest/tables
geoId/53059,Skamania County,2022,12455,https://www2.census.gov/programs-surveys/popest/tables
geoId/53061,Snohomish County,2022,840452,https://www2.census.gov/programs-surveys/popest/tables
geoId/53063,Spokane County,2022,549740,https://www2.census.gov/programs-surveys/popest/tables
geoId/53065,Stevens County,2022,48283,https://www2.census.gov/programs-surveys/popest/tables
geoId/53067,Thurston County,2022,298639,https://www2.census.gov/programs-surveys/popest/tables
geoId/53069,Wahkiakum County,2022,4688,https://www2.census.gov/programs-surveys/popest/tables
geoId/53071,Walla Walla County,2022,61853,https://www2.census.gov/programs-surveys/popest/tables
geoId/53073,Whatcom County,2022,230598,https://www2.census.gov/programs-surveys/popest/tables
geoId/53075,Whitman County,2022,47579,https://www2.census.gov/programs-surveys/popest/tables
geoId/53077,Yakima County,2022,257019,https://www2.census.gov/programs-surveys/popest/tables
geoId/54001,Barbour County,2022,15391,https://www2.census.gov/programs-surveys/popest/tables
geoId/54003,Berkeley County,2022,129379,https://www2.census.gov/programs-surveys/popest/tables
geoId/54005,Boone County,2022,20907,https://www2.census.gov/programs-surveys/popest/tables
geoId/54007,Braxton County,2022,12170,https://www2.census.gov/programs-surveys/popest/tables
geoId/54009,Brooke County,2022,21694,https://www2.census.gov/programs-surveys/popest/tables
geoId/54011,Cabell County,2022,92485,https://www2.census.gov/programs-surveys/popest/tables
geoId/54013,Calhoun County,2022,6069,https://www2.census.gov/programs-surveys/popest/tables
geoId/54015,Clay County,2022,7840,https://www2.census.gov/programs-surveys/popest/tables
geoId/54017,Doddridge County,2022,7712,https://www2.census.gov/programs-surveys/popest/tables
geoId/54019,Fayette County,2022,39388,https://www2.census.gov/programs-surveys/popest/tables
geoId/54021,Gilmer County,2022,7330,https://www2.census.gov/programs-surveys/popest/tables
geoId/54023,Grant County,2022,10938,https://www2.census.gov/programs-surveys/popest/tables
geoId/54025,Greenbrier County,2022,32375,https://www2.census.gov/programs-surveys/popest/tables
geoId/54027,Hampshire County,2022,23457,https://www2.census.gov/programs-surveys/popest/tables
geoId/54029,Hancock County,2022,28254,https://www2.census.gov/programs-surveys/popest/tables
geoId/54031,Hardy County,2022,14168,https://www2.census.gov/programs-surveys/popest/tables
geoId/54033,Harrison County,2022,64752,https://www2.census.gov/programs-surveys/popest/tables
geoId/54035,Jackson County,2022,27667,https://www2.census.gov/programs-surveys/popest/tables
geoId/54037,Jefferson County,2022,59001,https://www2.census.gov/programs-surveys/popest/tables
geoId/54039,Kanawha County,2022,175864,https://www2.census.gov/programs-surveys/popest/tables
geoId/54041,Lewis County,2022,16674,https://www2.census.gov/programs-surveys/popest/tables
geoId/54043,Lincoln County,2022,19851,https://www2.census.gov/programs-surveys/popest/tables
geoId/54045,Logan County,2022,31206,https://www2.census.gov/programs-surveys/popest/tables
